incnum,dtreported,stnum,stname1,stname2,loctype,ra,offensecode,offense,X,Y,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
5001771,01/17/2005 09:44:00 AM,XX,WHEELER ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08055,42.38422,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
15014382,04/02/2015 04:02:43 PM,XX,WHEELER ST,,S,12,23F,THEFT FROM MOTOR VEHICLE,-71.08055,42.38422,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
7018762,05/30/2007 12:46:00 AM,XX,WHITMAN ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.12265,42.40220,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
7018762,05/30/2007 12:46:00 AM,XX,WHITMAN ST,,S,NA,120,ROBBERY,-71.12265,42.40220,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
7004258,02/07/2007 12:40:00 PM,XX,WHITMAN ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12265,42.40220,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
12014128,04/15/2012 09:37:00 PM,XX,WIGGLESWORTH ST,,S,9,120,ROBBERY,-71.09158,42.38759,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
16004693,01/26/2016 06:58:55 PM,XX,WIGGLESWORTH ST,,S,9,120,ROBBERY,-71.09158,42.38759,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
16073137,11/18/2016 09:15:37 PM,XX,WIGGLESWORTH ST,,S,9,220,BURGLARY/BREAKING AND ENTERING,-71.09158,42.38759,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
16013207,03/08/2016 04:18:54 PM,XX,WILSON AV,,S,85,220,BURGLARY/BREAKING AND ENTERING,-71.10877,42.39858,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
8031898,09/08/2008 06:11:00 AM,XX,WINDSOR RD,,S,96,240,MOTOR VEHICLE THEFT,-71.11544,42.39296,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
16041408,07/08/2016 05:45:19 PM,1XX,CROSS ST,,S,18,220,BURGLARY/BREAKING AND ENTERING,-71.09017,42.38243,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
15043058,08/30/2015 11:16:16 PM,1XX,HIGHLAND AV,,B,46,240,MOTOR VEHICLE THEFT,-71.10323,42.38829,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
11011468,04/06/2011 09:22:00 PM,1XX,HIGHLAND AVE,,S,46,240,MOTOR VEHICLE THEFT,-71.10323,42.38829,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
12025648,07/03/2012 10:56:00 PM,1XX,HIGHLAND AVE,,B,46,240,MOTOR VEHICLE THEFT,-71.10323,42.38829,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
9021528,06/14/2009 11:47:00 AM,1XX,HIGHLAND AVE,,S,46,23F,THEFT FROM MOTOR VEHICLE,-71.10323,42.38829,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
11027717,08/25/2011 01:28:00 AM,1XX,HIGHLAND AVE,,S,46,23F,THEFT FROM MOTOR VEHICLE,-71.10323,42.38829,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7045232,12/14/2007 07:57:00 PM,1XX,HUDSON ST,,S,70,220,BURGLARY/BREAKING AND ENTERING,-71.11000,42.39181,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
11021257,07/01/2011 04:48:00 PM,1XX,HUDSON ST,,S,70,220,BURGLARY/BREAKING AND ENTERING,-71.11000,42.39181,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
5030905,09/21/2005 06:30:00 AM,1XX,POWDER HOUSE BLVD,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.12492,42.40498,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
7015021,05/03/2007 09:53:00 AM,1XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10720,42.37902,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
7041508,11/10/2007 10:25:00 PM,1XX,BEACON ST,,S,53,23F,THEFT FROM MOTOR VEHICLE,-71.10720,42.37902,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
6032386,09/15/2006 09:13:00 PM,1XX,BEACON ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10720,42.37902,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
6004938,02/14/2006 06:40:00 AM,1XX,BEACON ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10720,42.37902,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
8039518,11/01/2008 06:50:00 PM,1XX,COLLEGE AVE,,S,101,23F,THEFT FROM MOTOR VEHICLE,-71.11680,42.40181,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
8002223,01/19/2008 06:28:00 AM,1XX,HIGHLAND AVE,,S,44,23F,THEFT FROM MOTOR VEHICLE,-71.10311,42.38838,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
8014092,04/27/2008 03:58:00 PM,1XX,LINWOOD ST,,B,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
17016652,03/19/2017 10:25:05 AM,1XX,LINWOOD ST,,B,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
8004492,02/08/2008 02:19:00 PM,1XX,LINWOOD ST,,S,26,23F,THEFT FROM MOTOR VEHICLE,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7015881,05/09/2007 04:17:00 PM,1XX,LINWOOD ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7000173,01/02/2007 11:35:00 AM,1XX,LINWOOD ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
11021196,07/01/2011 07:22:00 AM,1XX,LINWOOD ST,,B,26,23F,THEFT FROM MOTOR VEHICLE,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
8029449,08/21/2008 03:23:00 PM,1XX,LINWOOD ST,,B,26,220,BURGLARY/BREAKING AND ENTERING,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
8006467,02/24/2008 01:55:00 PM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
6013977,04/28/2006 10:29:00 AM,1XX,LINWOOD ST,,,NA,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
16071602,11/11/2016 01:45:55 PM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
8034695,09/27/2008 02:30:00 PM,1XX,LINWOOD ST,,B,26,220,BURGLARY/BREAKING AND ENTERING,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
13039469,10/19/2013 03:02:07 PM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
10035559,10/21/2010 08:20:00 PM,1XX,LINWOOD ST,,B,26,23F,THEFT FROM MOTOR VEHICLE,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
8017660,05/26/2008 02:28:00 PM,1XX,LINWOOD ST,,S,26,220,BURGLARY/BREAKING AND ENTERING,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
12044972,11/08/2012 06:30:00 PM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
5007834,03/12/2005 02:37:00 PM,1XX,LINWOOD ST,,,NA,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7040843,11/05/2007 08:25:00 AM,1XX,LINWOOD ST,,S,26,23F,THEFT FROM MOTOR VEHICLE,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
13036484,09/24/2013 10:16:42 AM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7009605,03/22/2007 11:29:00 AM,1XX,LINWOOD ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
8039051,10/29/2008 03:49:00 PM,1XX,LINWOOD ST,,B,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7015682,05/08/2007 08:55:00 AM,1XX,LINWOOD ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
16004822,01/27/2016 12:39:35 PM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
14028729,08/26/2014 08:07:23 PM,1XX,LINWOOD ST,,B,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
14004975,02/13/2014 05:56:42 PM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
14028196,08/22/2014 03:02:21 PM,1XX,LINWOOD ST,,B,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
6033725,09/26/2006 06:24:00 AM,1XX,LINWOOD ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
17023160,04/20/2017 11:12:01 AM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
13023841,06/21/2013 05:01:00 PM,1XX,LINWOOD ST,,B,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
5027552,08/25/2005 06:20:00 PM,1XX,LINWOOD ST,,,NA,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
5008963,03/23/2005 02:04:00 PM,1XX,LINWOOD ST,,,NA,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
8044463,12/08/2008 04:50:00 PM,1XX,LINWOOD ST,,B,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
16072238,11/14/2016 03:15:28 PM,1XX,LINWOOD ST,,B,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
10018563,06/05/2010 09:17:00 AM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
10034653,10/13/2010 11:50:00 AM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7042891,11/23/2007 04:23:00 PM,1XX,LINWOOD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7005605,02/18/2007 03:16:00 PM,1XX,LINWOOD ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.08809,42.37863,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7042236,11/17/2007 12:12:00 PM,1XX,SUMMER ST,,S,75,240,MOTOR VEHICLE THEFT,-71.10511,42.38610,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
13025632,07/05/2013 12:58:18 PM,1XX,WASHINGTON ST,,S,18,120,ROBBERY,-71.09002,42.38026,25,017,351300,1400000US25017351300,25017351300,3513,CT,515813,0
12016299,05/01/2012 12:26:00 AM,1XX,WILLOW AVE,,S,89,120,ROBBERY,-71.11551,42.39587,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
9011630,04/04/2009 09:38:00 AM,1XX,ALBION ST,,S,70,23F,THEFT FROM MOTOR VEHICLE,-71.10991,42.39254,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
15038991,08/10/2015 10:15:21 AM,1XX,ALBION ST,,S,70,240,MOTOR VEHICLE THEFT,-71.10991,42.39254,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
12032352,08/14/2012 08:52:00 PM,1XX,CENTRAL ST,,S,135,220,BURGLARY/BREAKING AND ENTERING,-71.10048,42.39275,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
8030755,08/30/2008 08:23:00 PM,1XX,CENTRAL ST,,S,135,240,MOTOR VEHICLE THEFT,-71.10048,42.39275,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5012475,04/24/2005 10:37:00 PM,1XX,HIGHLAND AVE,,,NA,120,ROBBERY,-71.10341,42.38835,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7029599,08/15/2007 02:02:00 AM,1XX,HIGHLAND AVE,,B,46,220,BURGLARY/BREAKING AND ENTERING,-71.10341,42.38835,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
5020763,07/01/2005 11:50:00 PM,1XX,HIGHLAND AVE,,,NA,120,ROBBERY,-71.10341,42.38835,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
9007532,03/01/2009 06:24:00 PM,1XX,HIGHLAND AVE,,B,46,120,ROBBERY,-71.10341,42.38835,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
6004924,02/13/2006 10:24:00 PM,1XX,HIGHLAND AVE,,,NA,120,ROBBERY,-71.10341,42.38835,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
10022256,07/03/2010 12:13:00 PM,1XX,JAQUES ST,,S,37,23F,THEFT FROM MOTOR VEHICLE,-71.09567,42.39612,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
9005610,02/12/2009 11:54:00 PM,1XX,WEST ADAMS ST,,S,126,220,BURGLARY/BREAKING AND ENTERING,-71.12747,42.40865,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
16046394,07/29/2016 11:01:37 AM,1XX,ALEWIFE BROOK PKWY,,B,132,120,ROBBERY,-71.13268,42.40758,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
8024415,07/15/2008 10:58:00 AM,1XX,ALEWIFE BROOK PKY,,S,132,240,MOTOR VEHICLE THEFT,-71.13268,42.40758,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
7002901,01/26/2007 06:31:00 PM,1XX,ALEWIFE BROOK PKY,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.13268,42.40758,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
16002004,01/12/2016 10:25:31 AM,1XX,BEACON ST,,S,53,23F,THEFT FROM MOTOR VEHICLE,-71.10730,42.37910,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
16026722,05/11/2016 06:03:56 PM,1XX,GLEN ST,,S,16,240,MOTOR VEHICLE THEFT,-71.08774,42.38277,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
15035314,07/22/2015 09:56:11 PM,1XX,HIGHLAND AVE,,B,44,120,ROBBERY,-71.10335,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
15008072,02/21/2015 06:58:49 PM,1XX,HIGHLAND AVENUE,,S,44,120,ROBBERY,-71.10335,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
5008081,03/14/2005 07:23:00 PM,1XX,LOWELL ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10844,42.38938,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7044633,12/09/2007 10:31:00 PM,1XX,NORTH ST,,S,126,23F,THEFT FROM MOTOR VEHICLE,-71.12833,42.41024,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
9033639,09/10/2009 08:25:00 AM,1XX,PEARL ST,,S,10,240,MOTOR VEHICLE THEFT,-71.08915,42.38616,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
10035397,10/20/2010 10:36:00 AM,1XX,PEARL ST,,S,10,23F,THEFT FROM MOTOR VEHICLE,-71.08915,42.38616,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
13040174,10/25/2013 09:48:23 AM,1XX,PERKINS ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.08276,42.38557,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
14022153,07/07/2014 09:38:58 AM,1XX,SOUTH ST,,S,30,23F,THEFT FROM MOTOR VEHICLE,-71.09070,42.37443,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
10038447,11/17/2010 08:13:00 PM,1XX,SOUTH ST,,S,30,23F,THEFT FROM MOTOR VEHICLE,-71.09070,42.37443,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
9040813,11/03/2009 02:51:00 PM,1XX,WEST ADAMS ST,,S,126,220,BURGLARY/BREAKING AND ENTERING,-71.12763,42.40864,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
14030728,09/10/2014 06:24:15 AM,1XX,WEST ADAMS ST,,S,126,23F,THEFT FROM MOTOR VEHICLE,-71.12763,42.40864,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
10031537,09/16/2010 11:38:00 PM,1XX,WILLOW AVE,,S,89,220,BURGLARY/BREAKING AND ENTERING,-71.11545,42.39596,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
10031587,09/17/2010 01:34:00 PM,1XX,WILLOW AVE,,S,89,240,MOTOR VEHICLE THEFT,-71.11545,42.39596,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
15013476,03/27/2015 06:17:35 PM,1XX,BROADWAY,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.08543,42.38831,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
11042616,12/11/2011 12:25:00 AM,1XX,BROADWAY,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.08543,42.38831,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
8000191,01/02/2008 03:18:00 PM,1XX,BROADWAY,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.08543,42.38831,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
15012918,03/24/2015 08:00:47 AM,1XX,CEDAR ST,,S,94,23F,THEFT FROM MOTOR VEHICLE,-71.11132,42.39378,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
8010636,03/30/2008 02:02:00 PM,1XX,CEDAR ST,,S,94,23F,THEFT FROM MOTOR VEHICLE,-71.11132,42.39378,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
7008555,03/14/2007 06:42:00 PM,1XX,CEDAR ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.11132,42.39378,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
13000094,01/01/2013 03:46:00 PM,1XX,CEDAR ST,,S,94,220,BURGLARY/BREAKING AND ENTERING,-71.11132,42.39378,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
7002356,01/22/2007 12:41:00 AM,1XX,CENTRAL ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10041,42.39285,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
12004289,02/04/2012 03:06:00 PM,1XX,CENTRAL ST,,S,135,240,MOTOR VEHICLE THEFT,-71.10041,42.39285,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
9007429,02/28/2009 09:56:00 PM,1XX,HIGHLAND AVE,,S,74,120,ROBBERY,-71.10349,42.38838,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
12033117,08/19/2012 10:01:00 AM,1XX,LOWELL ST,,S,73,23F,THEFT FROM MOTOR VEHICLE,-71.10856,42.38945,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7032491,09/04/2007 10:11:00 AM,1XX,MORRISON AVE,,S,104,23F,THEFT FROM MOTOR VEHICLE,-71.11781,42.39646,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
12050911,12/18/2012 06:07:00 PM,1XX,MORRISON AVE,,S,104,23F,THEFT FROM MOTOR VEHICLE,-71.11781,42.39646,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
8019870,06/11/2008 10:43:00 PM,1XX,CENTRAL ST,,S,41,23F,THEFT FROM MOTOR VEHICLE,-71.10021,42.39291,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
7037377,10/09/2007 09:39:00 AM,1XX,CENTRAL ST,,S,41,23F,THEFT FROM MOTOR VEHICLE,-71.10021,42.39291,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
8034183,09/24/2008 07:08:00 AM,1XX,CENTRAL ST,,S,41,220,BURGLARY/BREAKING AND ENTERING,-71.10021,42.39291,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
13001233,01/09/2013 12:02:00 PM,1XX,CENTRAL ST,,S,41,23F,THEFT FROM MOTOR VEHICLE,-71.10021,42.39291,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5009434,03/28/2005 12:10:00 AM,1XX,COLLEGE AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.11683,42.40200,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
13041501,11/04/2013 04:49:47 PM,1XX,COLLEGE AVE,,S,101,220,BURGLARY/BREAKING AND ENTERING,-71.11683,42.40200,25,017,350400,1400000US25017350400,25017350400,3504,CT,600540,0
15000174,01/02/2015 07:21:47 AM,1XX,GRAND UNION BLVD,,S,4,220,BURGLARY/BREAKING AND ENTERING,-71.08021,42.39168,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
17046612,07/31/2017 10:35:13 AM,1XX,PEARL ST,,S,10,120,ROBBERY,-71.08927,42.38620,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
8003570,01/31/2008 07:28:00 AM,1XX,SUMMER ST,,S,75,23F,THEFT FROM MOTOR VEHICLE,-71.10555,42.38626,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
8001510,01/13/2008 02:01:00 PM,1XX,SUMMER ST,,S,75,23F,THEFT FROM MOTOR VEHICLE,-71.10555,42.38626,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
9009423,03/16/2009 03:54:00 PM,1XX,SUMMER ST,,S,75,23F,THEFT FROM MOTOR VEHICLE,-71.10555,42.38626,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
10022237,07/03/2010 09:36:00 AM,1XX,SYCAMORE ST,,S,39,23F,THEFT FROM MOTOR VEHICLE,-71.09765,42.39355,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
17020274,04/06/2017 03:59:23 PM,1XX,SYCAMORE ST,,S,39,23F,THEFT FROM MOTOR VEHICLE,-71.09765,42.39355,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
11020304,06/23/2011 04:56:00 PM,1XX,SYCAMORE ST,,S,39,220,BURGLARY/BREAKING AND ENTERING,-71.09765,42.39355,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
10019330,06/10/2010 08:36:00 PM,1XX,GLEN ST,,S,16,220,BURGLARY/BREAKING AND ENTERING,-71.08786,42.38245,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
17003649,01/18/2017 07:55:47 PM,1XX,HIGHLAND AV,,S,74,240,MOTOR VEHICLE THEFT,-71.10369,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
10020846,06/22/2010 10:21:00 PM,1XX,HIGHLAND AVE,,S,74,220,BURGLARY/BREAKING AND ENTERING,-71.10369,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7007259,03/04/2007 11:01:00 PM,1XX,HIGHLAND AVE,,S,NA,240,MOTOR VEHICLE THEFT,-71.10369,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7006563,02/27/2007 03:07:00 AM,1XX,HIGHLAND AVE,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10369,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
6010479,03/31/2006 09:36:00 AM,1XX,HIGHLAND AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10369,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
10026331,08/06/2010 12:14:00 PM,1XX,HIGHLAND AVE,,S,74,23F,THEFT FROM MOTOR VEHICLE,-71.10369,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
6022231,07/01/2006 12:30:00 PM,1XX,HIGHLAND AVE,,S,NA,240,MOTOR VEHICLE THEFT,-71.10369,42.38845,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
15011615,03/15/2015 11:51:18 PM,1XX,JAQUES ST,,S,37,120,ROBBERY,-71.09574,42.39616,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7024161,07/05/2007 10:51:00 AM,1XX,NORTH ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.12808,42.41087,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
8006788,02/27/2008 10:19:00 AM,1XX,SCHOOL ST,,S,44,23F,THEFT FROM MOTOR VEHICLE,-71.09797,42.38808,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
8006775,02/27/2008 07:33:00 AM,1XX,SCHOOL ST,,S,44,23F,THEFT FROM MOTOR VEHICLE,-71.09797,42.38808,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7039747,10/27/2007 12:25:00 PM,1XX,SCHOOL ST,,S,44,23F,THEFT FROM MOTOR VEHICLE,-71.09797,42.38808,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
10029365,08/31/2010 06:57:00 AM,1XX,SCHOOL ST,,S,44,23F,THEFT FROM MOTOR VEHICLE,-71.09797,42.38808,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7010182,03/26/2007 06:05:00 PM,1XX,SCHOOL ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.09797,42.38808,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
7034226,09/16/2007 06:51:00 PM,1XX,SCHOOL ST,,S,44,23F,THEFT FROM MOTOR VEHICLE,-71.09797,42.38808,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
13015298,04/18/2013 09:35:30 PM,1XX,SCHOOL ST,,S,44,220,BURGLARY/BREAKING AND ENTERING,-71.09797,42.38808,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
