incnum,dtreported,stnum,stname1,stname2,loctype,ra,offensecode,offense,X,Y
6037599,10/28/2006 10:33:00 AM,XX,OXFORD ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.102382,42.387338
9018429,05/23/2009 12:45:00 PM,XX,PEARL ST,,S,12,220,BURGLARY/BREAKING AND ENTERING,-71.085156,42.38492
9021523,06/14/2009 11:25:00 AM,XX,PEARL ST,,S,12,220,BURGLARY/BREAKING AND ENTERING,-71.085156,42.38492
10003355,02/01/2010 09:09:00 PM,XX,PENNSYLVANIA AVE,,S,6,220,BURGLARY/BREAKING AND ENTERING,-71.083022,42.389202
11000537,01/06/2011 08:21:00 AM,XX,ROGERS AVE,,S,87,23F,THEFT FROM MOTOR VEHICLE,-71.112464,42.397789
13038584,10/12/2013 08:49:12 AM,XX,ROGERS AVE,,S,87,220,BURGLARY/BREAKING AND ENTERING,-71.112464,42.397789
6000964,01/09/2006 10:08:00 PM,8XX,BROADWAY,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.118771,42.400739
10030077,09/05/2010 10:38:00 AM,8XX,BROADWAY,,S,113,220,BURGLARY/BREAKING AND ENTERING,-71.118771,42.400739
5029821,09/12/2005 02:39:00 PM,8XX,BROADWAY,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.118881,42.400741
16058585,09/16/2016 08:25:45 AM,8XX,BROADWAY,,S,113,220,BURGLARY/BREAKING AND ENTERING,-71.118881,42.400741
8005861,02/19/2008 06:17:00 PM,XX,GILMAN ST,,S,13,220,BURGLARY/BREAKING AND ENTERING,-71.089346,42.38437
13008196,02/27/2013 08:05:37 AM,9-XX,HARVARD PL,,S,79,220,BURGLARY/BREAKING AND ENTERING,-71.107313,42.385906
10039653,11/30/2010 09:44:00 AM,XX,ACADIA PK,,S,99,220,BURGLARY/BREAKING AND ENTERING,-71.117653,42.387819
14043834,12/12/2014 10:24:26 AM,XX,ADRIAN ST,,S,58,23F,THEFT FROM MOTOR VEHICLE,-71.098176,42.377609
15050528,10/13/2015 11:28:23 AM,XX,ADRIAN ST,,S,58,23F,THEFT FROM MOTOR VEHICLE,-71.098176,42.377609
6014952,05/06/2006 09:31:00 AM,XX,ALDERSEY ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.095919,42.382976
16054957,09/02/2016 08:13:21 AM,XX,ARLINGTON ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.081756,42.385941
10037556,11/09/2010 08:03:00 AM,XX,ARLINGTON ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.081756,42.385941
10005779,02/24/2010 09:47:00 AM,XX,ARLINGTON ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.081756,42.385941
7006478,02/26/2007 11:00:00 AM,XX,ARNOLD AVE,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.113311,42.386725
17041303,07/08/2017 06:10:50 PM,XX,AUBURN AV,,S,13,220,BURGLARY/BREAKING AND ENTERING,-71.089651,42.383811
8022659,07/02/2008 03:12:00 PM,XX,AUBURN AVE,,S,13,220,BURGLARY/BREAKING AND ENTERING,-71.089651,42.383811
11016908,05/25/2011 10:44:00 AM,XX,AUBURN AVE,,S,13,23F,THEFT FROM MOTOR VEHICLE,-71.089651,42.383811
12014117,04/15/2012 07:57:00 PM,XX,AVON PL,,S,13,220,BURGLARY/BREAKING AND ENTERING,-71.089825,42.38332
13008837,03/03/2013 04:50:28 PM,XX,BARTLETT ST,,S,67,220,BURGLARY/BREAKING AND ENTERING,-71.103108,42.392221
8013417,04/22/2008 06:44:00 AM,XX,BARTLETT ST,,S,67,23F,THEFT FROM MOTOR VEHICLE,-71.103108,42.392221
10041428,12/17/2010 09:46:00 PM,XX,BELKNAP ST,,S,128,220,BURGLARY/BREAKING AND ENTERING,-71.13003,42.405179
12008919,03/09/2012 08:03:00 PM,XX,BELMONT ST,,S,78,220,BURGLARY/BREAKING AND ENTERING,-71.11058,42.384795
9016221,05/08/2009 10:53:00 AM,XX,BELMONT ST,,S,78,240,MOTOR VEHICLE THEFT,-71.11058,42.384795
16040725,07/05/2016 08:15:13 PM,XX,BONAIR ST,,S,10,23F,THEFT FROM MOTOR VEHICLE,-71.087179,42.387831
10023597,07/14/2010 07:17:00 AM,XX,BONAIR ST,,S,10,23F,THEFT FROM MOTOR VEHICLE,-71.087179,42.387831
16029583,05/23/2016 08:59:26 AM,XX,BONAIR ST,,S,10,23F,THEFT FROM MOTOR VEHICLE,-71.087179,42.387831
13002738,01/19/2013 08:35:00 PM,XX,BONAIR ST,,S,10,220,BURGLARY/BREAKING AND ENTERING,-71.087179,42.387831
7045176,12/14/2007 11:34:00 AM,XX,BOND ST,,S,36,23F,THEFT FROM MOTOR VEHICLE,-71.096381,42.394738
16044922,07/22/2016 10:42:56 PM,XX,BOND ST,,S,36,240,MOTOR VEHICLE THEFT,-71.096381,42.394738
12034841,08/31/2012 11:08:00 AM,XX,BOND ST,,S,36,23F,THEFT FROM MOTOR VEHICLE,-71.096381,42.394738
9019520,05/30/2009 09:43:00 PM,XX,BOSTON AVE,,S,91,220,BURGLARY/BREAKING AND ENTERING,-71.111139,42.394859
10003668,02/04/2010 07:51:00 PM,XX,BRADFORD AVE,,S,39,220,BURGLARY/BREAKING AND ENTERING,-71.094851,42.392485
10000074,01/01/2010 12:24:00 PM,XX,BRADFORD AVE,,S,39,220,BURGLARY/BREAKING AND ENTERING,-71.094851,42.392485
10033742,10/05/2010 08:01:00 AM,XX,BRADLEY ST,,S,42,23F,THEFT FROM MOTOR VEHICLE,-71.094474,42.388145
11013256,04/22/2011 06:28:00 PM,XX,BRADLEY ST,,S,42,23F,THEFT FROM MOTOR VEHICLE,-71.094474,42.388145
15047270,09/23/2015 12:31:50 PM,XX,BROOK ST,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.085376,42.387037
15000859,01/07/2015 01:29:23 PM,XX,BROOK ST,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.085376,42.387037
7032161,09/01/2007 04:08:00 PM,XX,BROOK ST,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.085376,42.387037
15048517,09/30/2015 09:35:16 PM,XX,BROOK ST,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.085376,42.387037
15047676,09/25/2015 06:46:26 PM,XX,BROOK ST,,S,11,220,BURGLARY/BREAKING AND ENTERING,-71.085376,42.387037
9011352,04/02/2009 03:03:00 AM,XX,BROOK ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.085376,42.387037
8012264,04/12/2008 11:56:00 AM,XX,BURNHAM ST,,S,111,23F,THEFT FROM MOTOR VEHICLE,-71.121568,42.401468
16038614,06/26/2016 09:47:42 PM,XX,CARLTON ST,,S,55,220,BURGLARY/BREAKING AND ENTERING,-71.09989,42.381198
9021678,06/15/2009 03:51:00 PM,XX,CEDAR ST,,S,76,220,BURGLARY/BREAKING AND ENTERING,-71.115092,42.388316
6006108,02/23/2006 08:23:00 PM,XX,CEDAR ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.115092,42.388316
15037751,08/04/2015 07:46:53 AM,XX,CHAPEL ST,,S,113,220,BURGLARY/BREAKING AND ENTERING,-71.120649,42.398801
5008031,03/14/2005 12:25:00 PM,XX,CLAREMON ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.126731,42.401669
12023762,06/21/2012 12:24:00 AM,XX,CLEVELAND ST,,S,79,220,BURGLARY/BREAKING AND ENTERING,-71.106094,42.384857
7044716,12/10/2007 02:42:00 PM,XX,CLEVELAND ST,,S,79,23F,THEFT FROM MOTOR VEHICLE,-71.106094,42.384857
15017674,04/20/2015 05:19:13 PM,XX,CREST HILL RD,,S,31,23F,THEFT FROM MOTOR VEHICLE,-71.087145,42.398622
6027987,08/13/2006 02:14:00 PM,XX,CREST HILL RD,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.087145,42.398622
9039286,10/22/2009 04:57:00 PM,XX,CROCKER ST,,S,73,23F,THEFT FROM MOTOR VEHICLE,-71.109577,42.390743
16063214,10/05/2016 09:16:50 AM,XX,CROWN ST,,S,73,23F,THEFT FROM MOTOR VEHICLE,-71.109443,42.38897
12003921,02/01/2012 07:30:00 PM,XX,CUMMINGS ST,,S,3,23F,THEFT FROM MOTOR VEHICLE,-71.083757,42.394455
9045485,12/13/2009 12:19:00 PM,XX,CUMMINGS ST,,S,3,23F,THEFT FROM MOTOR VEHICLE,-71.083757,42.394455
11041614,12/04/2011 02:57:00 PM,XX,CUMMINGS ST,,S,3,23F,THEFT FROM MOTOR VEHICLE,-71.083757,42.394455
10023182,07/10/2010 10:56:00 AM,XX,DANE ST,,S,53,23F,THEFT FROM MOTOR VEHICLE,-71.103711,42.382067
8006135,02/22/2008 12:39:00 AM,XX,DANE ST,,S,53,220,BURGLARY/BREAKING AND ENTERING,-71.103711,42.382067
8023304,07/07/2008 08:45:00 AM,XX,DANE ST,,S,53,23F,THEFT FROM MOTOR VEHICLE,-71.103711,42.382067
16056015,09/05/2016 09:57:55 PM,XX,DANE ST,,S,53,23F,THEFT FROM MOTOR VEHICLE,-71.103711,42.382067
5031608,09/26/2005 07:05:00 PM,XX,DANE ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.103711,42.382067
6013465,04/24/2006 06:57:00 AM,XX,DANE ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.103711,42.382067
7038601,10/18/2007 08:05:00 PM,XX,DARTMOUTH ST,,S,41,240,MOTOR VEHICLE THEFT,-71.097447,42.390276
14026016,08/05/2014 07:16:55 PM,XX,DARTMOUTH ST,,S,41,220,BURGLARY/BREAKING AND ENTERING,-71.097447,42.390276
9023175,06/26/2009 01:31:00 AM,XX,DAVIS SQ,,B,136,120,ROBBERY,-71.122321,42.396534
8000406,01/04/2008 03:06:00 PM,XX,DELL ST,,S,16,23F,THEFT FROM MOTOR VEHICLE,-71.087838,42.382852
5022869,07/19/2005 09:13:00 PM,XX,DIMICK ST,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.10179,42.37601
15049076,10/04/2015 09:35:43 AM,XX,DIMICK ST,,S,58,220,BURGLARY/BREAKING AND ENTERING,-71.10179,42.37601
5034496,10/19/2005 05:39:00 PM,XX,DOUGLAS AVE,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.097475,42.39551
12020397,05/29/2012 09:06:00 AM,XX,DOW ST,,S,127,23F,THEFT FROM MOTOR VEHICLE,-71.127798,42.406305
10000778,01/08/2010 08:27:00 PM,XX,DRESDEN CIR,,S,107,220,BURGLARY/BREAKING AND ENTERING,-71.119944,42.394789
11009126,03/16/2011 06:54:00 AM,XX,EASTMAN RD,,S,72,23F,THEFT FROM MOTOR VEHICLE,-71.111761,42.391814
9028570,08/02/2009 11:02:00 AM,XX,EASTMAN RD,,S,72,23F,THEFT FROM MOTOR VEHICLE,-71.111761,42.391814
12014880,04/20/2012 10:15:00 PM,XX,ELM ST,,S,77,240,MOTOR VEHICLE THEFT,-71.113673,42.386039
14043989,12/13/2014 10:08:00 AM,XX,ENDICOTT AVE,,S,130,23F,THEFT FROM MOTOR VEHICLE,-71.129327,42.404177
5038405,11/21/2005 11:55:00 AM,XX,FLORENCE TERR,,,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09302,42.394756
6043458,12/17/2006 10:04:00 PM,XX,FLORENCE TERR,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.09302,42.394756
7024948,07/11/2007 05:24:00 AM,XX,GILMAN ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.089348,42.384497
12001746,01/15/2012 03:07:00 AM,XX,GILMAN ST,,S,13,220,BURGLARY/BREAKING AND ENTERING,-71.089348,42.384497
7044689,12/10/2007 11:24:00 AM,XX,GILMAN TERR,,S,9,240,MOTOR VEHICLE THEFT,-71.092364,42.387224
13010118,03/13/2013 09:36:43 AM,XX,GILSON TERR,,S,76,220,BURGLARY/BREAKING AND ENTERING,-71.113963,42.388128
10027834,08/18/2010 07:22:00 AM,XX,GILSON TERR,,S,76,23F,THEFT FROM MOTOR VEHICLE,-71.113963,42.388128
5011166,04/13/2005 09:17:00 AM,XX,GORHAM ST,,,NA,240,MOTOR VEHICLE THEFT,-71.125469,42.39968
17032445,06/01/2017 05:49:04 AM,XX,GRANITE ST,,S,49,220,BURGLARY/BREAKING AND ENTERING,-71.103148,42.382731
8016405,05/16/2008 05:33:00 PM,XX,GRANT ST,,S,37,23F,THEFT FROM MOTOR VEHICLE,-71.091246,42.391928
8029945,08/25/2008 05:00:00 AM,XX,GREENE ST,,S,49,240,MOTOR VEHICLE THEFT,-71.10362,42.384426
10041471,12/18/2010 09:06:00 AM,XX,GREENVILLE ST,,S,21,23F,THEFT FROM MOTOR VEHICLE,-71.091995,42.383179
12038080,09/20/2012 05:03:00 PM,XX,GREENVILLE TERR,,S,21,23F,THEFT FROM MOTOR VEHICLE,-71.092443,42.382875
7031860,08/30/2007 12:02:00 PM,XX,HALL ST,,S,97,23F,THEFT FROM MOTOR VEHICLE,-71.1133,42.391229
10015911,05/17/2010 08:41:00 AM,XX,HALL ST,,S,97,23F,THEFT FROM MOTOR VEHICLE,-71.1133,42.391229
11024180,07/26/2011 02:56:00 PM,XX,HALL ST,,S,97,220,BURGLARY/BREAKING AND ENTERING,-71.1133,42.391229
12034226,08/27/2012 11:04:00 AM,XX,HANCOCK ST,,S,100,23F,THEFT FROM MOTOR VEHICLE,-71.116845,42.3901
10007192,03/08/2010 12:24:00 AM,XX,HERSEY ST,,S,46,23F,THEFT FROM MOTOR VEHICLE,-71.101874,42.38638
9037461,10/09/2009 12:50:00 PM,XX,HILLSIDE CIR,,S,77,23F,THEFT FROM MOTOR VEHICLE,-71.110791,42.388275
8033503,09/19/2008 01:25:00 AM,XX,HOLLAND ST,,S,116,120,ROBBERY,-71.122972,42.39711
15011653,03/16/2015 07:40:59 AM,XX,HOLYOKE RD,,S,99,23F,THEFT FROM MOTOR VEHICLE,-71.116034,42.388302
7037354,10/09/2007 02:22:00 AM,XX,HOUGHTON ST,,S,29,220,BURGLARY/BREAKING AND ENTERING,-71.097803,42.374549
10005611,02/22/2010 04:36:00 PM,XX,JAMES ST,,S,42,23F,THEFT FROM MOTOR VEHICLE,-71.093882,42.387686
8021945,06/27/2008 01:30:00 AM,XX,JAMES ST,,S,42,220,BURGLARY/BREAKING AND ENTERING,-71.093882,42.387686
12033509,08/22/2012 08:52:00 AM,XX,KNOWLTON ST,,S,16,23F,THEFT FROM MOTOR VEHICLE,-71.087412,42.381333
7035686,09/26/2007 05:38:00 PM,XX,LAUREL ST,,S,49,23F,THEFT FROM MOTOR VEHICLE,-71.105173,42.38327
9046010,12/17/2009 10:44:00 PM,XX,LAUREL ST,,S,49,220,BURGLARY/BREAKING AND ENTERING,-71.105173,42.38327
9038630,10/18/2009 12:42:00 AM,XX,LAUREL ST,,S,49,220,BURGLARY/BREAKING AND ENTERING,-71.105173,42.38327
13031074,08/15/2013 07:11:04 PM,XX,LORING ST,,S,49,220,BURGLARY/BREAKING AND ENTERING,-71.10403,42.382789
11044769,12/26/2011 10:57:00 PM,XX,LOVELL ST,,S,120,220,BURGLARY/BREAKING AND ENTERING,-71.125598,42.402723
12020760,05/31/2012 01:34:00 PM,XX,LOVELL ST,,S,120,120,ROBBERY,-71.125598,42.402723
7046668,12/25/2007 11:14:00 PM,XX,MARSHALL ST,,S,39,240,MOTOR VEHICLE THEFT,-71.093342,42.39206
7016604,05/14/2007 05:26:00 PM,XX,MARSHALL ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.093342,42.39206
7041665,11/12/2007 12:57:00 PM,XX,MARSHALL ST,,S,39,220,BURGLARY/BREAKING AND ENTERING,-71.093342,42.39206
12004127,02/03/2012 05:12:00 AM,XX,MARSHALL ST,,S,39,220,BURGLARY/BREAKING AND ENTERING,-71.093342,42.39206
11017393,05/29/2011 10:33:00 AM,XX,MCGREGOR AVE,,S,9,220,BURGLARY/BREAKING AND ENTERING,-71.091208,42.3886
16074021,11/22/2016 05:43:20 PM,XX,MEDFORD ST,,S,26,240,MOTOR VEHICLE THEFT,-71.086994,42.373353
16041043,07/07/2016 07:29:50 AM,XX,MEDFORD ST,,S,26,220,BURGLARY/BREAKING AND ENTERING,-71.086994,42.373353
10034454,10/11/2010 01:23:00 PM,XX,MELVILLE RD,,S,31,23F,THEFT FROM MOTOR VEHICLE,-71.086557,42.398195
6042317,12/08/2006 06:38:00 AM,XX,MELVILLE RD,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.086557,42.398195
11035491,10/22/2011 05:41:00 PM,XX,MOORE ST,,S,122,220,BURGLARY/BREAKING AND ENTERING,-71.127043,42.40229
8000939,01/09/2008 01:00:00 AM,XX,MOSSLAND ST,,S,81,23F,THEFT FROM MOTOR VEHICLE,-71.116547,42.387286
9046048,12/18/2009 11:17:00 AM,XX,NEW WASHINGTON ST,,S,34,220,BURGLARY/BREAKING AND ENTERING,-71.081579,42.380273
9043827,11/29/2009 08:40:00 AM,XX,NEW WASHINGTON ST,,B,20,220,BURGLARY/BREAKING AND ENTERING,-71.081579,42.380273
10002642,01/26/2010 01:09:00 AM,XX,OAKLAND AVE,,S,39,220,BURGLARY/BREAKING AND ENTERING,-71.093801,42.391542
8046506,12/25/2008 12:14:00 AM,XX,OLIVE SQ,,S,54,240,MOTOR VEHICLE THEFT,-71.098763,42.38003
11025740,08/08/2011 04:21:00 PM,XX,OSSIPEE RD,,S,120,220,BURGLARY/BREAKING AND ENTERING,-71.122075,42.403118
16039108,06/28/2016 02:25:07 PM,XX,PARKDALE ST,,S,58,23F,THEFT FROM MOTOR VEHICLE,-71.102242,42.379128
10022731,07/07/2010 12:01:00 AM,XX,PARKER PL,,S,76,240,MOTOR VEHICLE THEFT,-71.11341,42.386762
7021168,06/14/2007 02:56:00 PM,XX,PEARL ST PL,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.07997,42.38359
13001541,01/11/2013 12:23:00 PM,XX,PEARL ST PL,,S,10,23F,THEFT FROM MOTOR VEHICLE,-71.07997,42.38359
8043163,11/28/2008 05:00:00 PM,XX,PEARL ST,,S,12,220,BURGLARY/BREAKING AND ENTERING,-71.07997,42.38359
15004607,02/01/2015 09:50:45 AM,XX,PEARL ST,,S,12,220,BURGLARY/BREAKING AND ENTERING,-71.07997,42.38359
12016106,04/29/2012 01:59:00 PM,XX,PEARL ST,,S,12,240,MOTOR VEHICLE THEFT,-71.07997,42.38359
10036340,10/29/2010 07:56:00 AM,XX,PEARL ST,,S,12,23F,THEFT FROM MOTOR VEHICLE,-71.07997,42.38359
8017779,05/27/2008 02:28:00 PM,XX,PENNSYLVANIA AVE,,S,7,23F,THEFT FROM MOTOR VEHICLE,-71.081319,42.387306
6029282,08/23/2006 06:49:00 PM,XX,PERRY ST,,S,NA,220,BURGLARY/BREAKING AND ENTERING,-71.101511,42.379249
13018174,05/10/2013 02:02:16 PM,XX,PINCKNEY PL,,S,15,220,BURGLARY/BREAKING AND ENTERING,-71.082196,42.383295
